5.007976931555959936e+02	1.511074331251580816e+02
5.018019350995959940e+02	1.504003103231580951e+02
5.028061770425960049e+02	1.487589223831580796e+02
5.038104189855960158e+02	1.472093465781581187e+02
5.048146609295960161e+02	1.477438924761580950e+02
5.058189028725959702e+02	1.468617513631580778e+02
5.068231448165959705e+02	1.454241598101581019e+02
5.078273867595959814e+02	1.475407522171580865e+02
5.088316287025959923e+02	1.483332937211580997e+02
5.098358706465959926e+02	1.474773366901581255e+02
5.108401125895960035e+02	1.482515676471580832e+02
5.118443545325960145e+02	1.486728628131581047e+02
5.128485964765960716e+02	1.482438619581580781e+02
5.138528384195959688e+02	1.496258199661581045e+02
5.148570803625959798e+02	1.480478780721580847e+02
5.158613528235960075e+02	1.449712179151580926e+02
5.168655642495959910e+02	1.445848348591580930e+02
5.178698367105960187e+02	1.459006917921581135e+02
5.188740481365960022e+02	1.469434011431580984e+02
5.198783205975960300e+02	1.475605276081580826e+02
5.208825320235960135e+02	1.452033040971580817e+02
5.218868044845960412e+02	1.441947896931581283e+02
5.228910159095960353e+02	1.446557271931581283e+02
5.238952883705960630e+02	1.460119436231580892e+02
5.248994997965960465e+02	1.469300954791580978e+02
5.259037722575960743e+02	1.448031118361581093e+02
5.269079836835960577e+02	1.432633932081581065e+02
5.279122561445960855e+02	1.439654348341580885e+02
5.289165286055959996e+02	1.450639303181580999e+02
5.299207400305959936e+02	1.450496786091580930e+02
5.309250124915960214e+02	1.437781637161581045e+02
5.319292239175960049e+02	1.450140493361581093e+02
5.329334963785960326e+02	1.417148702591580900e+02
5.339377078045960161e+02	1.422443197221580817e+02
5.349419802655960439e+02	1.435903280231580936e+02
5.359461916915960273e+02	1.442081106161580806e+02
5.369504641515960657e+02	1.448965719191581059e+02
5.379546755775960492e+02	1.444438741651581211e+02
5.389589480385960769e+02	1.394072835891580837e+02
5.399631594645960604e+02	1.402044485061580872e+02
5.409674319255960881e+02	1.412559164021581068e+02
5.419716433515960716e+02	1.404430959671581149e+02
5.429759158125960994e+02	1.420239370321581021e+02
5.439801272375960934e+02	1.434182699171580850e+02
5.449843996985960075e+02	1.417645681351581004e+02
5.459886111245959910e+02	1.426137502641580852e+02
5.469928835855960187e+02	1.432547719931581014e+02
5.479970950115960022e+02	1.419530294391580867e+02
5.490013674725960300e+02	1.406354787801581097e+02
5.500056399335960577e+02	1.381295278521581338e+02
5.510098513595960412e+02	1.398075674031581173e+02
5.520141238195960796e+02	1.406490591021581054e+02
5.530183352455960630e+02	1.401378133741581280e+02
5.540226077065960908e+02	1.397042654011581249e+02
5.550268191325960743e+02	1.414697530721580847e+02
5.560310915935961020e+02	1.428674123731580892e+02
5.570353030195960855e+02	1.402765462851581049e+02
5.580395754805959996e+02	1.386023977251581130e+02
5.590437869055959936e+02	1.393870809531581187e+02
5.600480593665960214e+02	1.412978933301581037e+02
5.610522707925960049e+02	1.405268209431580999e+02
5.620565432535960326e+02	1.409519155471581087e+02
5.630607546795960161e+02	1.408018148391580837e+02
5.640650271405960439e+02	1.401844137161581330e+02
5.650692385665960273e+02	1.408763998001580831e+02
5.660735110265960657e+02	1.414691427201581178e+02
5.670777224525960492e+02	1.350134237261580950e+02
5.680819949135960769e+02	1.370873678181580999e+02
5.690862063395960604e+02	1.415754659621580913e+02
5.700904788005960881e+02	1.408472097371581242e+02
5.710946902265960716e+02	1.383484609571580961e+02
5.720989626875960994e+02	1.381157033891580852e+02
5.731032351485960135e+02	1.380136526081580826e+02
5.741074465735960075e+02	1.379702718711581042e+02
5.751117190345960353e+02	1.380551717731580936e+02
5.761159304605960187e+02	1.395422628371580913e+02
5.771202029215960465e+02	1.410876729941581118e+02
5.781244143475960300e+02	1.407100942581580796e+02
5.791286868085960577e+02	1.373835409131581002e+02
5.801328982345960412e+02	1.371513784381581047e+02
5.811371706945960796e+02	1.371278188681581014e+02
5.821413821205960630e+02	1.388799856161580806e+02
5.831456545815960908e+02	1.401607931111580854e+02
5.841498660075960743e+02	1.399069784131581002e+02
5.851541384685961020e+02	1.406603353471580817e+02
5.861583498945960855e+02	1.396354635211581012e+02
5.871626223555959996e+02	1.416835744831580826e+02
5.881668337805959936e+02	1.399606740921580865e+02
5.891711062415960214e+02	1.374233663531580873e+02
5.901753176675960049e+02	1.374385641071581006e+02
5.911795901285960326e+02	1.392431295371580973e+02
5.921838015545960161e+02	1.377586324661581045e+02
5.931880740155960439e+02	1.398539846391581136e+02
5.941922854415960273e+02	1.420624349561581141e+02
5.951965579015960657e+02	1.416913106891580867e+02
5.962008303625960934e+02	1.398152578321581245e+02
5.972050417885960769e+02	1.408346975301580812e+02
5.982093142495959910e+02	1.401858938191580819e+02
5.992135256755960881e+02	1.383255117391581166e+02
6.002177981365960022e+02	1.387803152051581037e+02
6.012220095625960994e+02	1.383606374711580997e+02
6.022262820235960135e+02	1.372051198931581268e+02
6.032304934485960075e+02	1.389314840291581277e+02
6.042347659095960353e+02	1.390569265341580945e+02
6.052389773355960187e+02	1.394337881061580902e+02
6.062432497965960465e+02	1.409618337601581004e+02
6.072474612225960300e+02	1.396431386921581179e+02
6.082517336835960577e+02	1.375551717731581221e+02
6.092559451095960412e+02	1.397253072711581012e+02
6.102602175695960796e+02	1.397971456501580860e+02
6.112644289955960630e+02	1.386858327841581229e+02
6.122687014565960908e+02	1.401513326621581257e+02
6.132729128825960743e+02	1.405888784381581331e+02
6.142771853435961020e+02	1.391644399611580809e+02
6.152813967695960855e+02	1.376634786581580840e+02
6.162856692305959996e+02	1.385818441361581108e+02
6.172898806555959936e+02	1.410638692831581125e+02
6.182941531165960214e+02	1.386453512161581330e+02
6.192984255775960492e+02	1.377716329551580827e+02
6.203026370035960326e+02	1.400375173541580978e+02
6.213069094645960604e+02	1.425624502151581225e+02
6.223111208905960439e+02	1.396586263631581062e+02
6.233153933515960716e+02	1.408914144491581055e+02
6.243196047765960657e+02	1.394078634231580907e+02
6.253238772375960934e+02	1.384689748731580892e+02
6.263280886635960769e+02	1.383671071981580951e+02
6.273323611245959910e+02	1.390221822711581012e+02
6.283365725505960881e+02	1.410884969681580969e+02
6.293408450115960022e+02	1.427879751181581014e+02
6.303450564375960994e+02	1.414083211871581227e+02
6.313493288985960135e+02	1.408511922811580916e+02
6.323535403235960075e+02	1.419551504111580869e+02
6.333578127845960353e+02	1.433486898391580837e+02
6.343620242105960187e+02	1.426285818071581275e+02
6.353662966715960465e+02	1.397763784381581047e+02
6.363705080975960300e+02	1.367604024861580854e+02
6.373747805585960577e+02	1.383893392531580844e+02
6.383789919845960412e+02	1.402862813921581164e+02
6.393832644445960796e+02	1.399561422321581006e+02
6.403874758705960630e+02	1.385128133741581280e+02
6.413917483315960908e+02	1.410219991651580926e+02
6.423960207925960049e+02	1.418243978471580817e+02
6.434002322185961020e+02	1.400886342971580802e+02
6.444045046795960161e+02	1.388767660111580824e+02
6.454087161055959996e+02	1.379940145461580983e+02
6.464129885665960273e+02	1.377760122271581338e+02
6.474171999915960214e+02	1.412704122511581204e+02
6.484214724525960492e+02	1.406537435501580831e+02
6.494256838785960326e+02	1.391905782671580880e+02
6.504299563395960604e+02	1.378211935011580920e+02
6.514341677655960439e+02	1.363782003371580913e+02
6.524384402265960716e+02	1.355656240431580954e+02
6.534426516515960657e+02	1.368546712851581333e+02
6.544469241125960934e+02	1.397536123251580875e+02
6.554511355385960769e+02	1.378474843951581192e+02
6.564554079995959910e+02	1.384342306111580854e+02
6.574596194255960881e+02	1.389987752881581287e+02
6.584638918865960022e+02	1.378927724811580902e+02
6.594681033125960994e+02	1.360935476271581308e+02
6.604723757735960135e+02	1.376787374471580847e+02
6.614765871985960075e+02	1.401095998731581176e+02
6.624808596595960353e+02	1.393267019241581295e+02
6.634850710855960187e+02	1.380407064411580791e+02
6.644893435465960465e+02	1.384731557821581021e+02
6.654936160075960743e+02	1.399562032671580880e+02
6.664978274335960577e+02	1.391057546591581229e+02
6.675020998945960855e+02	1.396738698931581268e+02
6.685063113195960796e+02	1.394395864461581311e+02
6.695105837805959936e+02	1.402551229451580923e+02
6.705147952065960908e+02	1.417983968711581042e+02
6.715190676675960049e+02	1.412412984821581290e+02
6.725232790935961020e+02	1.372825887651581240e+02
6.735275515545960161e+02	1.381560171101581318e+02
6.745317629805959996e+02	1.380745046591580945e+02
6.755360354415960273e+02	1.408501241651580926e+02
6.765402468665960214e+02	1.413263662311580902e+02
6.775445193275960492e+02	1.408525045371580973e+02
6.785487307535960326e+02	1.419339101761580935e+02
6.795530032145960604e+02	1.440994375201580908e+02
6.805572146405960439e+02	1.453951681111580854e+02
6.815614871015960716e+02	1.469521444291581247e+02
6.825656985265960657e+02	1.476647909131581287e+02
6.835699709875960934e+02	1.484010732621580928e+02
6.845741824135960769e+02	1.477095449421580895e+02
6.855784548745959910e+02	1.444834402051581037e+02
6.865826663005960881e+02	1.450734060261580964e+02
6.875869387615960022e+02	1.459100759481580951e+02
6.885912112225960300e+02	1.494766805621581227e+02
6.895954226485960135e+02	1.496355855911581330e+02
6.905996951095960412e+02	1.482756612751580860e+02
6.916039065345960353e+02	1.481448324171580850e+02
6.926081789955960630e+02	1.483081624961581042e+02
6.936123904215960465e+02	1.486383016561581201e+02
6.946166628825960743e+02	1.507456472371580958e+02
6.956208743085960577e+02	1.503886068311580857e+02
6.966251467695960855e+02	1.485442922561580872e+02
6.976293581945960796e+02	1.475217702841580945e+02
6.986336306555959936e+02	1.481783864951581222e+02
6.996378420815960908e+02	1.470420186971580847e+02
7.006421145425960049e+02	1.439080312701581192e+02
7.016463259685961020e+02	1.445696065871581197e+02
7.026505984295960161e+02	1.449303548781580844e+02
